"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-firefox_66_win81","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","No connection","",""
"clientsimulation-java_8u161","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_303","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","100","",""
"protocol_support_score_weighted","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","30","",""
"key_exchange_score","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","90","",""
"key_exchange_score_weighted","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","27","",""
"cipher_strength_score","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","60","",""
"cipher_strength_score_weighted","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","24","",""
"final_score","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","81","",""
"overall_grade","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","OK","A","",""
"grade_cap_reason_1","ecoresponsable.numerique.gouv.fr/185.199.111.153","443","INFO","Grade capped to A. HSTS is not offered","",""
"service","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","HTTP","",""
"pre_128cipher","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","No 128 cipher limit bug","",""
"SSLv2","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","",""
"SSLv3","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","",""
"TLS1","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","not offered","",""
"TLS1_1","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","not offered","",""
"TLS1_2","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","offered","",""
"TLS1_3","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","offered with final","",""
"ALPN_HTTP2","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","h2","",""
"ALPN","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","http/1.1","",""
"cipherlist_NULL","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","","CWE-327"
"cipherlist_LOW","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","ecoresponsable.numerique.gouv.fr/185.199.109.153","443","INFO","not offered","","CWE-310"
