"id","fqdn/ip","port","severity","finding","cve","cwe"
"HSTS_time","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","only for this domain","",""
"HSTS_preload","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","domain is NOT marked for preloading","",""
"HPKP","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","nginx","",""
"banner_application","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","No application banner found","",""
"cookie_count","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","1 at '/'","",""
"cookie_secure","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","0/1 at '/' marked as HttpOnly","",""
"X-Frame-Options","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","DENY","",""
"X-Content-Type-Options","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","nosniff","",""
"Content-Security-Policy","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","default-src 'self' https://portail-du-marin-site.din.developpement-durable.gouv.fr https://audience-sites.din.developpement-durable.gouv.fr; frame-src https://portail-du-marin-site.din.developpement-durable.gouv.fr blob:; img-src 'self' data: https://audience-sites.din.developpement-durable.gouv.fr https://jedonnemonavis.numerique.gouv.fr/static/bouton-bleu.svg ; object-src 'none'; script-src 'self' 'unsafe-inline' https://audience-sites.din.developpement-durable.gouv.fr; style-src 'self' 'unsafe-inline'; base-uri 'self'; form-action https://rdv.smgda.fr/pro/dgampa/rendez-vous/ 'self';","",""
"X-XSS-Protection","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","1; mode=block","",""
"Referrer-Policy","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","origin","",""
"Cache-Control","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","private","",""
"banner_reverseproxy","enm.mes-services.mer.gouv.fr/194.5.170.186","443","INFO","--","","CWE-200"
"heartbleed","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","enm.mes-services.mer.gouv.fr/194.5.170.186","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
