"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHsDCCBZigAwIBAgIQaRNO5RP1UOmFEULmj1VWDjANBgkqhkiG9w0BAQwFADBEMQswCQYDVQQGEwJOTDEZMBcGA1UEChMQR0VBTlQgVmVyZW5pZ2luZzEaMBgGA1UEAxMRR0VBTlQgT1YgUlNBIENBIDQwHhcNMjQwNjE5MDAwMDAwWhcNMjUwNjE5MjM1OTU5WjCBjTELMAkGA1UEBhMCRlIxFzAVBgNVBAgMDsOObGUtZGUtRnJhbmNlMT0wOwYDVQQKEzRNSU5JU1RFUkUgREUgTCdFRFVDQVRJT04gTkFUSU9OQUxFIEVUIERFIExBIEpFVU5FU1NFMSYwJAYDVQQDEx1vc2Nhci5zZXJ2aWNlLWNpdmlxdWUuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAOEwS2gJVFhtNYaX9qZh1GUwNaPvVmBAnn8NzngiEucYkK2A/3CJQuH8E6UbXDrBinVVIGBqIydbXyCdv1ffKjWwB+CTTi0ZFvP4gQyhTqgtHGZXv7m0dlMN4m7MMgTpkIBHS/kP1nG/uFTEmUjJd2Ajbc+LoEKRr2o3P/hJDTua2DLK1kV7Fv7TzWvmoO1ptUENo23iq5+E3UXQ9hrA0EEViRcFLSOvdbGkvXsjiIj8wPTVZoQhl3uXsbvkUFzU3nAp7mUKEgr0RrMJhDlRbixiLsTw749kPefJ8vglJ2nURsA2f1KN9elOuJrYj2pph8Bp/HSTwzCxh8fa7tkfc0cCAwEAAaOCA1IwggNOMB8GA1UdIwQYMBaAFG8dNUkQbDL6WaCevIroH5W+cXoMMB0GA1UdDgQWBBRLLhoAsWFPkOYzDNW559gWF/b+ejAOBgNVHQ8BAf8EBAMCBaAwDAYDVR0TAQH/BAIwADAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwSQYDVR0gBEIwQDA0BgsrBgEEAbIxAQICTzAlMCMGCCsGAQUFBwIBFhdodHRwczovL3NlY3RpZ28uY29tL0NQUzAIBgZngQwBAgIwPwYDVR0fBDgwNjA0oDKgMIYuaHR0cDovL0dFQU5ULmNybC5zZWN0aWdvLmNvbS9HRUFOVE9WUlNBQ0E0LmNybDB1BggrBgEFBQcBAQRpMGcwOgYIKwYBBQUHMAKGLmh0dHA6Ly9HRUFOVC5jcnQuc2VjdGlnby5jb20vR0VBTlRPVlJTQUNBNC5jcnQwKQYIKwYBBQUHMAGGHWh0dHA6Ly9HRUFOVC5vY3NwLnNlY3RpZ28uY29tMEsGA1UdEQREMEKCHW9zY2FyLnNlcnZpY2UtY2l2aXF1ZS5nb3V2LmZygiF3d3cub3NjYXIuc2VydmljZS1jaXZpcXVlLmdvdXYuZnIwggF9BgorBgEEAdZ5AgQCBIIBbQSCAWkBZwB1AM8RVu7VLnyv84db2Wkum+kacWdKsBfsrAHSW3fOzDsIAAABkDBiv/0AAAQDAEYwRAIgCv2pX1nRHoIufWxn9HygY6NJlsjDfGbvNxRu/qUPf/sCIAz8NJ6H9YG6uro4bPkbcWSJmCqIaoTdnDVsDINofGMXAHYAouMK5EXvva2bfjjtR2d3U9eCW4SU1yteGyzEuVCkR+cAAAGQMGK/4AAABAMARzBFAiBgy4+5PPEjatYOW17Xs/Yg4fFEI8eMXqBOE7g+Hay1EgIhANLrj7Z5m2NWtezNAHtAFnCjFtPOZepr+hHMes8tgro6AHYATnWjJ1yaEMM4W2zU3z9S6x3w4I4bjWnAsfpksWKaOd8AAAGQMGK/3gAABAMARzBFAiA6z1rZ2pOrkOFZbUO5TW/mxsVeCUXj2z3rye9Ht1Qa+AIhAKoFId1IksbWzHxhq7q91PXnxefVmS9Gb7opuOnDTIgsMA0GCSqGSIb3DQEBDAUAA4ICAQA8Z2bBd1qm/lfPTvE0YK1EaCks1AO/Hn4KqE6/hCRXVlqdthwPhkXzTNWk6T7pWCFu52JkmVZdiw9Ya2LVi1sYP2ag2qP9Ck4hzjZP0bdyAyGmRuVTSVaCaYquryd2cba4C0i935Y2XSVoWnPx240iEG7jdiV1GFYshDzNpQ8SP/Q5nWA5/N5+L9Hyd3RIHo+IltQnI2PIqDrjxNBzR8vxsDwDHu2XLALuWLgIc6BeCPmM0yl4LqaUKdDdRd6LZsVGsMkNbFAnPWBTBf+s3SY/o28juJNdtHyX4qPx1pHrGHLT3Q4BeLf6zXeC7HJLO47U54q3j3L5zsBgxRy048WN4sO0KP1ZJoE3opM84d2LSRkpH2UwjCABKf6uSDziVEpkYHT2EhjOQTTnHGaZ5vWussrHbdQis7MEdeHXyoc6EbxVNVDtVNKI1un0L9hokMdWYlMQoVXGB0Y0cLkzbLo7LUoV6jwlVWE3UHYNBprt6DqRIHojy0MdKJSgQCXARsHzfnejEoIFTn49oTbnzktBtN1gs93qPCHcwywYPP/tFhY7pxL8h0j3hEkzm0lKzqd0wUHZNh0hLbC26qG88UQfuN9Kz1uugaQCecxYxTPEQJ+YBMDmFQ6Gc2B3Bh2JLBFXQThnsZW2xzLSm+O4oTOGraODuQnZZ0Bxz9hYnO8gVg==\n-----END CERTIFICATE-----","",""
"cert_commonName","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","oscar.service-civique.gouv.fr","",""
"cert_commonName_wo_SNI","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","*.amj-groupe.com","",""
"cert_subjectAltName","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","oscar.service-civique.gouv.fr www.oscar.service-civique.gouv.fr","",""
"cert_trust","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","passed.","",""
"cert_certificatePolicies_EV","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","no","",""
"cert_expirationStatus","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","172 >= 60 days","",""
"cert_notBefore","oscar.service-civique.gouv.fr/178.32.192.70","443","INFO","2024-06-19 00:00","",""
"cert_notAfter","oscar.service-civique.gouv.fr/178.32.192.70","443","OK","2025-06-19 23:59","",""
